id,body
69bd0a5e-fc43-499d-8edd-ac53ca7b52c8,"Does your school have an app to view school lunch menus? If yes, can you order your lunches ahead of time? If your school did offer an app to view school lunch menus, would you use it?"
69c1b5ef-f0aa-4e0b-9b28-a5e98cb0f099,"Next, think about where you most enjoy the actual buying of a luxury handbag. What determines whether you choose a certain store or boutique? Do you have a preference? Please upload a screenshot of the place you most enjoy the actual purchase."
69cb4575-51ac-4e10-b8a2-13c54784929f,"Thanks for taking your selfie! Before we get started, we’d like to get to know you a little bit! What are some key parts of your daily routine this summer?"
69dfeada-ac3b-4a08-9f1e-0db631cd4535,Many people's financial positions have shifted as a result of this crisis. Has this affected your desire to spend on any certain type of luxury item? 
69e2aa89-202e-44c6-8eaf-5e6562a4032c,"Now, tell us a little bit about how you like to be active! Upload a few pictures and describe how you enjoy getting exercise. We recognize today’s circumstances aren’t typical, but let us know what you’ve been up to recently and if this is different from your typical routine."
69e61f16-614b-41d1-afd4-49d746d14507,"Are there certain apparel categories where it’s more challenging to “get the right fit”? If so, which ones – and what makes it challenging? "
69ee9c33-d3e7-4b64-9205-b75b4340bf32,"I know _____ when I don’t eat protein
"
69fc6e9d-1a4f-4116-879e-35f2d3261f35,"<p>What bag (if any) are you considering buying for the upcoming spring season? Please upload a picture, tell me the brand and model and why you are drawn to it!</p>"
6a02283b-c4d0-4983-a6a0-c2118dedf6b5,EVENING. 6 pm – 9 pm Snap a picture of whatever counts for dinner and answer the following FOR EACH PICTURE: What time is it and where did you get this meal? Why did you choose that place? Alone or with friends? What are you eating or drinking? What was great – or what could be better? Anything else you wish was more easily available? Drinks count too! Please capture pictures of EVERYTHING.
6a0f353f-024c-444f-8964-0f9b306536bc,<p>[在线网购1：lululemon官网] 通过这次线上购物体验，你对lululemon这个品牌的衣服印象如何？为什么？</p>
6a17a075-becb-4f94-9d68-08918a25907a,"When you’re looking for a new athleisure item, where do you start to browse? With your favorite brand? Or with a brand that has reliable and consistent availability? (Or is that one and the same?)"
6a1a4e0f-371b-47f5-a400-d5871a5eaa85,现在请你穿上一套你衣橱里觉得特别不合身的运动服饰，然后让你的家人或者将你的手机调成自拍模式，录一小段视频，并直接在视频中告诉我们：你身上穿的这一套衣服是什么品牌？材质是什么？你有没有注意过？材质上身感觉如何？你为什么觉得不合身？你在购买前有试过么？
6a21fd12-7ee5-49a9-9476-dceb2947f9a9,"Now, think pie in the sky! What might you add to that location that would make the theater more popular and buzzworthy? Take pictures to bring the examples to life wherever possible! Think big – no idea is too small or large!"
6a2fe893-b13c-4358-97fc-364c0e63034b,"<p>How often do you order delivery service from an off-campus location, which ones and why? How do you feel about the safety of this versus eating on campus during COVID?</p>"
6a302ce7-f708-4cbb-addc-0758db3144e0,"录屏问题：现在我们需要您录制一段您浏览lululemon官网的过程：
请您打开您的录屏功能，打开扬声器以确保我们能听到您的声音，然后前往lululemon官网，并开始随意浏览一件您感兴趣的商品，并在整个浏览过程中，告诉我们您对以下问题的看法：
有什么信息你觉得对你判断这件商品是不是合身特别重要的？
你觉得有什么信息是你判断尺码时需要却没有在网页上找到的？
你觉得有什么方面是你希望在这个过程中值得改进的？
你觉得整体这段体验感觉如何？"
6a4b2226-43d9-4d84-af3d-35ccfdad9be9,"Now it’s time for your food journal! Please take us with you and document everything you eat and drink today during the following time periods. Please do this on a school day, not a weekend.

MORNING. 6 am – 12 pm Snap a picture of your breakfast (if you have any!) and any morning refreshments or snacks and answer the following: What time is it? Where are you? Alone or with friends? What are you eating or drinking? What was great – or what could be better? Please capture pictures of EVERYTHING."
6a4d75f4-a0c2-45cd-8eca-d550e5cdfad3,"Please look at the attached advertising and media from SkinCeuticals. We’d love to know:

•	Did anything spark your interest, or surprise you?
•	Do they make you more or less interested in the brand?
•	How do they compare to other brands’ messaging and media?

(Make sure your phone's sound is turned on so you can hear the videos!)"
6a528d36-c7e9-454b-823a-dfba58d1d00f,"Is there any specific type of follow up that you want after you purchase a new handbag? (Or, specifically for the first bag you purchase from a brand)?"
6a5d4a4d-73b8-4ceb-9094-ec8a166b6017,"Please upload the emoji and/or any relevant screenshots you would choose to represent the HEALTHINESS of what is offered through campus dining and answer the following: What do you think of the healthiness of the food and drink offered at school? Think about dietary choices, nutritional information, etc. What is strong? What could be improved?	"
6a627c79-4a79-4b25-800d-b6d08942ed29,"<p>On a scale of 1-5 stars (with 5 being strongest), how would you rate the healthiness of the food and drinks offering at your office prior to Covid?</p>"
6a66d7ec-6315-4bc9-9895-284a205aaf53,"How many luxury handbags do you own at the moment? Please take a picture of your actual collection of luxury bags.	"
6a74c075-84d5-460f-81d6-70ef520a202a,"When you think about the CONVENIENCE of what is offered, what comments do you have? Think about accessibility, hours of operation, wait times/lines, use of technology to facilitate efficiency. What is strong? What could be improved? Please upload the emoji you would choose to represent the CONVENIENCE of your food at work and/or any relevant screenshots that bring this to life."
6a756074-4a39-4131-ba13-fcf7bd6339c3,<p>最后，结束本次话题前，让我们试想一下你理想中的成衣售后服务是怎样的？什么才能真正让您感受到极致奢华，并能帮助您尽可能长时间地保留您的成衣？参考您之前受到过的服务、截止日期等细节。不要犹豫，大胆写下你的愿望清单！</p>
6a812ccc-c958-4193-96d9-5a44d033e3b4,"<p>What, if anything, are you concerned about when it comes to a higher number of people returning to your office? Please describe. If you have ideas on how to solve for these concerns, please add!</p>"
6a8b11f9-05ef-4667-add6-ef2500219356,"Describe in a few sentences what a typical workday was like before Covid. What time would you start working, where did you do your work physically, did you have to travel as part of your job? What time did you leave the office? How often did you work from home or on weekends? "
6a8d15b6-e7b4-489e-ba62-ebd33c649fb6,"<p>Is there a Chinese skin care or cosmetics brand that you find you are drawn to more than you were 3-5 years ago? If so, please describe and upload a screenshot to show me! How does your interest in this brand compare to names like La Mer, Estee Lauder and MAC, for example?</p>"
6a8f8523-3439-48f0-b541-6f2c9c3e6060,<p>How often do you get food from fast food restaurants?&nbsp; How has this changed (if at all) compared to last year?</p>
6aacbbbc-88c9-4c59-b124-345355a9f2fd,"What safety precautions, rules and regulations do you expect to be in the school lunchroom upon return? What are your chief safety concerns? Please share any photos or screenshots that help illustrate this."
6ab166db-4ce6-40d1-bdf6-7d61728f4955,"Did you see any displays that showed you how the jewelry could be styled or worn? If so, what did they look like? Please attach any relevant screenshots!"
6ad8f26b-c085-47bb-9888-59c1762fc9c4,"<p>For this question, please record a video of yourself speaking from the heart, no notes please, telling us the following:</p><p>“What I tend to remember most about interesting and important experiences is ___________________________ because ______________________________________.”</p>"
6afa01c2-deb3-4888-bd1d-3d01d1c698fc,"如果您是男士，请回答这题
请先花几分钟的时间看一下这个尺码表，你觉得这个工具对你挑选尺码有帮助么？会让你觉得更有把握么？你之后会使用这个工具么？为什么？"
6afed800-fbd1-4ee3-b688-0610f67b6e91,"Tell us about the experience browsing for lululemon legging/pants specifically thinking about the following 3 areas: 

What information do you need, and what could make the experience better as it relates to lululemon legging/pant: size, rise and inseam?"
6b11dcc6-6986-438c-a1d3-0181e967eb0d,"Generally speaking, what does your child talk about when he or she mentions lunchtime at school (pre-Covid)? Is it something they look forward to and anticipate, or not so much? Why is that? (Feel free to talk to your child about this to get clarity if necessary). Please upload an emoji that represents the general “vibe” from their point of view."
6b17f189-79f2-4705-858e-77138b7b455a,"Let’s have fun with this question. If you could invent or invest in a new product or service to help you right now, what would it be? What purpose would it serve? What would people expect from it that it must deliver? What trends would you consider? Skies the limit. Add a picture or screenshot that brings this to life."
6b2688d6-bca1-4b62-9da6-f447be38c662,How often do you get food from fast food restaurants?  Has this changed compared to before COVID-19? How?
6b397a53-5d37-4a5a-9d2e-0a18f21f3274,"Why shop at Sheetz instead of another place?
"
6b39a3e9-ccf9-4f92-bdb8-7e85d6978ebf,"Think for a minute about how you tend to discover athleisure/activewear looks you love. Upload a screen recording that shows me a typical journey if you were looking for a new piece of athleisure/activewear – like a sports bra or leggings (i.e., do you browse IG, shopping sites, etc.). Please talk me through each step of the process as you record!"
6b3fa28a-5544-4b43-913d-cae8c597ee93,如果您有机会告诉豪华旅游、豪华酒店和航空公司的运营商您在新冠肺炎之后的环境中最想寻求的是什么，您会怎么说？
6b40ca09-78ae-45ba-86d9-1664acd86e39,"Show us a screen grab or visual that demonstrates the job your ideal ready-to-drink nutrition shake can take on for you. Please explain why you chose that image.
"
6b4a54a9-01fc-43b8-9835-6d7ba2ce8fbb,[店铺#1: lululemon] 你觉得这次店内体验哪些地方让你喜欢？有什么地方是你觉得比其他品牌做的好的？
6b52f4c5-2439-4f58-936e-7d41fb1a31e3,<p>Is there any way the decor or atmosphere of the dining areas could be improved? What should the ideal dining environment be like? Do you want to be with other students and have time to relax here or is this a quick and convenient stop in your day? Upload a screenshot of the kind of vibe you would love to see - or elements you would like to see added!</p>
6b58a222-d7db-492a-9fe6-521b125c31d6,What brands come to mind (if any) when you think about Nabisco?
6b823475-694d-4c06-a946-bd77405ba01b,"Please upload the emoji and/or any relevant screenshots you would choose to represent the PERSONALIZATION of what is offered through campus dining and answer the following: What do you think about the personalization of what is offered with your food and drink options? Think about the ability you are given to customize food and drinks, and where you can make it your own somehow. What is strong? What could be improved?"
6b833c74-c7ac-4095-b11c-323be4d43cd1,Are you getting enough food? Are there enough options? Do you feel that you are ever going hungry in this new COVID-challenged world?
6b8c38be-0cb3-425f-9410-75cba9fe3b1c,Is there anything (food or otherwise!) that would really help lower your stress level and brings more comfort to your school experience? What might that be? Upload a screenshot that brings your idea to life!
6b95e288-9350-4364-8969-e9cad49dbe83,What is your absolute favorite food option that is offered at work? Please upload a screenshot of this. What do you like about it? 
6b9d817e-2134-4242-a984-1ea3200490e5,Describe what meal time is like at your house. Are you planning out your meals? Are you cooking with other people? Take a few photos that show some typical “meal moments”. 
6ba206fc-e528-4b87-9ddf-e3985fcd193a,"Upload some screen shots of places you most often visit. FOR EACH, please answer the following: What is the name of this place? When do you tend to go here? How often? Why do you choose it and what do you like about it? What adjectives describe the atmosphere of this place? What does this place have that you can’t find on campus?"
6ba5179b-c57f-43c5-bad1-e470044d96da,Does your school offer breakfast? Does your student eat this meal at school? Do you know and understand the school breakfast and lunch program parameters? 
6bb11cb1-3056-42ed-809d-17ad8a64fbc9,"Finally, this is your chance to tell Google how they can better meet your needs with the products we’ve discussed today, whether it's through your browsing experience or video chatting on your smartphone.

Rather than making a list and reading it, please just speak from your heart directly to the camera on your phone. Simply gather your thoughts, then have someone record you speaking on this in a 30-60 second video (or record yourself if you prefer)."
6bb4b770-43f5-44ec-a1af-e50208354eb7,"If your school is following a hybrid or remote plan, what would you like to see your school lunch program do to make eating meals at home easier (delivering meals, etc.)? Please share any photos or screenshots that help illustrate this."
6bb9481c-31e9-47ae-a328-ccc03821b940,"If you prefer to shop lululemon ONLINE: 

How challenging is it to shop at lululemon online? Does it differ based on clothing item?"
6bbd6b63-5d30-4919-b43d-e9a5067020a6,What feels like luxury now?
6bcffa52-78de-41e1-8a33-0ffda0e5ce7e,"Next, we would like you to be super creative and thoughtful in how you articulate what “dry” means to you. Please upload photos or images that capture the look, the feel, the sensation of something that is dry. PLEASE NO IMAGES OF SKIN. Then describe why you chose that image."
6bee3a84-3abb-4641-b8ac-a10edcd99e4d,"What does self-care mean to you, and what are some of the ways you practice it?  Please upload any relevant photos or screenshots to illustrate your response."
6bfad78e-2121-43f3-8b0b-94f740f723fb,"If the brand claim was “The #1 US professional skincare brand”, what would that mean to you? Please provide description and an image of what comes to mind."
6c0008dd-01ea-471d-ba65-bc6dd5dee929,"Tell us about your usual trip to Sheetz. When do you usually go? How often do you go? What do you go for? Do you always get the same thing or are you looking for something new? 
"
6c161d8f-c232-4f97-aced-b75eea779180,<p>What are the coolest experiences you remember being online with others? Are there memories of your Digital Life that are precious to you? Please describe!</p>
6c18ddc5-76b0-440c-b781-09bfc2ec486d,"<p>Thinking beyond food and drink, what else could your college offer you that would improve your quality of life on a daily basis? What perks or amenities would truly blow your mind if they were to be offered? No idea too small or large here! Please upload screenshots to bring this to life. For each idea, please answer: Why would this be on your wish list?</p>"
6c1a5701-e7ce-4e01-9815-21871670f83b,请看一下这些知名的豪华轿车品牌以及他们的品牌创立者图片，您觉得了解品牌背后的故事和文化会让您感兴趣么？为什么？
6c220aa2-5840-4f8c-8712-066f57a69a06,"<p><em>[Store #2]</em> What did you ""buy""? Why?</p>"
6c241d17-d528-4ddd-aea0-a212d40a0ba9,"<p>Is this your usual evening food routine? If not, where else do you eat in the evening? What else do you eat? What do/don't you like about it?</p>"
6c2bb9c4-3647-4d47-970a-db94070bd438,<p>以下哪一项最能反映你去实体店购物的情况？ 请在文本框中告诉我们原因！</p>
6c3763d7-4316-4718-af98-0a206aa9ea00,What are your non-Covid worries and how has Covid made them worse? Add a picture or screenshot or emoji that brings this to life.
6c38c8c0-77cd-44fd-aede-2233a01e2c02,"If the brand were to choose a celebrity endorser, who would you most enjoy seeing eat and promote their enthusiasm for Crispers?"
6c3cd173-41f1-4704-8501-f790b6f5f909,"Finally, let’s really zero in on how you feel in your clothes. How do you define “feeling good” when it comes to apparel? Are  how something “feels” and how something “fits” the same thing? If not, how are they different? "
6c548bcd-cd61-42bc-acd4-2171f29eb340,<p>What three adjectives would you use to describe the student body at your school? Why? Upload a picture that conceptually represents the vibe at your school and describe what makes your school culture unique!</p>
6c57175d-b8da-444b-bf3e-d6506bbeaa0f,"Please upload the emoji and/or any relevant screenshots you would choose to represent the PERSONALIZATION of what is offered through campus dining and answer the following: What do you think about the personalization of what is offered with your food and drink options? Think about the ability you are given to customize food and drinks, and where you can make it your own somehow. What is strong? What could be improved?"
6c6436de-414d-460e-9a5f-0eda07ecb88e,"How have your feelings about single-use disposables (i.e., cutlery), changed as a result of the Covid-19 crisis (if at all)? How comfortable are you eating from china (re-usable dishes)? Why? "
6c64f397-06d8-4b55-8ec0-8fe3cc97ddd7,What types of cuisines are you most excited about? Ethnic/cultural? Experimental? Health-focused? Comfort? Traditional?
6c666d40-1318-4ddb-aa9b-ffbc84694772,<p>Are there parts of your office's food service program that you never consume? Please describe these and upload at least one picture to show me what you mean.</p>
6c6ab52f-cf7b-4174-9997-b254e1d7366f,"<p>Foundation: which brands offer the widest range of shades? Specifically with foundation, what is most important to you? Please upload a picture or screenshot of that brand.</p>"
6c6fd078-b964-4fed-847c-93ca659ad0ce,What are your perceptions of lululemon as a brand? What (if anything) makes lululemon feel like “a brand for me”? Please upload a photo or screenshot that illustrates your perception of the brand and tell me why you chose it.
6c757c68-4e01-40b4-a34a-39a1c0b1f63a,"What kinds of activities do you consider “entertainment”? What do you do look forward to doing during daytime breaks OR at the end of a long day or week to escape, unwind and have unplug? 

Upload a few screenshots of what you do most often – whether it’s scroll on IG, go out on date nights or with friends, or watch sports on TV. This is highly personal and there are no right or wrong answers!"
6c8086ab-99e5-447a-bba7-4af48fab77df,What has your student missed most during the school shutdown about the “normal” school experience? Feel free to discuss this with them and describe it here. Then upload a screenshot or emoji that illustrates this.
6c884915-bf0a-42d3-849a-6df9f1c59df9,"If you think about the mentors you’ve had, or even just someone at work that you particularly admire, what qualities did they have? What is/was the key to their success?"
6ca358ae-f4e8-4762-8de2-e160fb50f337,"Based on this pandemic, are there any changes you are considering making about the next chapter in your life or longer-term? If so, what… and why? "
6ca87c29-d6da-450f-a8b8-c2eb35ed91ab,"Please upload the emoji and/or any relevant screenshots you would choose to represent the QUALITY of what is offered through campus dining and answer the following: How is the quality of the food and drink offered at school? Think about choices, presentation, creativity, overall appeal. What is strong? What could be improved?"
6cc222f3-9318-417c-b7c4-7424d0dcdbc7,"From what you’ve seen and know about the food options at your student’s school, how can the food program better deliver on QUALITY, meaning choices, presentation, creativity, overall appeal? Getting as specific as you can, what does good presentation look like? Does anything currently stand out as impressive? Does anything stand out as needing improvement? How so? Please share any photos or screenshots that help illustrate this."
6cd1b099-9da0-495a-b76e-af39e69d0615,<p>现在想一下您刚才提到您会在选购时注意的几个产品细节，告诉我们你推荐的这几个品牌是否达到了你之前提到的几点？你是怎么确定的？</p>
6cd48251-8ac7-4f47-8993-783d86026746,"<p>Welche Erlebnisse, die Dir in deinem Leben besonders viel Spaß bereiten, erlebst Du aktuell oder freust dich darauf in naher Zukunft?</p>"
6cd590b2-4037-463a-928e-5dcb62dc6215,"In general, how often would you say you go off campus to eat or drink? What typically makes you decide to go off campus to eat or drink? What time of day is it - and why do you want to leave campus?"
6cdd3fb4-6639-4bd0-8672-7ed5e362ca77,"How have your feelings about single-use disposables (i.e., cutlery), changed as a result of the Covid-19 crisis (if at all)? How comfortable are you with your child eating from china (re-usable dishes)? Why? "
6cea68b3-4303-4f4d-9433-1bec04eeb681,[店铺2] 您在该品牌模拟购物时，买了什么？为什么？
6cf56a70-ab98-4995-a057-87c84acea202,"Think about what bag is on your radar currently that you are considering buying, and upload a screenshot. What do you love about this? How did you discover it?"
6cf92956-68ab-4f05-b871-42eacfd7b855,"In general, how often would you say you go off campus to eat or drink? What typically makes you decide to go off campus to eat or drink? What time of day is it - and why do you want to leave campus?"
6d035f8c-4df3-4742-b5d7-ec25ce803242,"When you go to a game in real life, what is your favorite part? What makes being at a game an amazing experience? "
6d045c0b-66a8-4f28-8044-53b753448aac,"Has your school let you know about new food options given Covid (i.e., new meal options, pick-up services, pre-ordering, grab and go, etc.)? If not, what would you like to know?"
6d0542c2-9947-49c2-b71b-a95458411566,<p>＜設問A3＞でご回答された購入場所・方法についてもう少しお聞きします。</p><p></p><p><strong>・実店舗の場合</strong>は、その店舗の様子（店舗の外装や内装、陳列方法や、動線、店頭に掲げられている売り文句等）がわかるような説明（可能であれば写真も）と共に、なぜその店舗が気に入っているのか（気になるのか）を教えてください。</p><p><strong>・オンライン購入の場合</strong>は、そのサイトのスクリーンショットと共に、スクリーンレコードツールを用いて、そのサイトをスクリーン上でブラウジングする様子を録画してください。その際、端末に向かって、このサイトがどんなサイトで、なぜ好きなのかを声に出して説明をお願いします。（音声と画面の録画を同時に進行してください。）</p>
6d1b93e9-06ef-4626-9409-8a99f26fe2b5,"目前拥有的车辆, 您多久开一次? 停在哪里? 主要的用途: 上下班? 开出去玩? 开出去办事?  开出去短途旅游周末游? 以上几个都有？ "
6d1e3c1b-3fc0-4de0-adbf-2c3672a03c41,<p>5555555555 dr gfdref gde sgderfdes  </p>
6d223b73-5a3d-4e17-bef9-504eaa5a07a1,"How has Covid affected your perception of self-service operations vs. grab and go options to pick up, boxed lunches, etc.? What are your expectations and desires and how have these changed?"
6d22a8dc-b4d2-4ef9-8ed8-d93abb737ad7,<p>Is there anything (food or otherwise!) that would really help lower your stress level and bring more comfort to your school experience? What might that be? Upload a screenshot that brings your idea to life!</p>
6d242dd7-bfbd-4e4f-9ea1-efea25782ed4,"On a scale of 1-10, where 1 is Extremely Negative, and 10 is Extremely Positive, how do you feel about this statement? Why? What thoughts, feelings and reactions come immediately to mind? Include an emoji that represents your feeling. Does this “fit” with the lululemon brand? Why or why not?"
6d24735b-ac5a-46d5-b8d1-ff7092dc9c6e,[店铺#1: lululemon] 您在模拟购物时选择了哪件产品？你觉得什么原因让你觉得物有所值？
6d2b2f45-95b5-4b6a-b6a6-22163ed3cf3c,"Please upload the emoji and/or any relevant screenshots you would choose to represent the CONVENIENCE of what is offered through campus dining and answer the following: How convenient is campus dining? Think about accessibility, hours of operation, wait times/lines, use of technology to facilitate efficiency. What is strong? What could be improved?"
6d2cf244-efd7-47f0-a9c7-2ed933f9e754,"When I mention the Google brand, what immediately comes to mind? Please upload a photo, screenshot, or emoji and tell me why you chose it. What does the Google brand mean to you and how do you feel about it? How does this compare to the way you feel about your favorite brands? "
6d2d1950-cbc1-46e8-a47c-17115ff92328,Have you noticed any changes (positive or negative) in you because of this crisis? Send us a personal doodle (or screenshot or set of emojis) to reflect your feelings of a life before COVID-19 and life after COVID. Please explain why you chose each one.
6d303f17-0062-44f1-89c5-8b050b522665,"Please upload the emoji and/or any relevant screenshots you would choose to represent the QUALITY of what is offered through campus dining and answer the following: How is the quality of the food and drink offered at school? Think about choices, presentation, creativity, overall appeal. What is strong? What could be improved?"
6d30c48a-164d-4985-8675-a9f07f255f6f,"现在让我们想象有这样一个工具：您可以输入您的三围信息，然后会有一个虚拟模特出现，就像下面这张图，进行虚拟试穿：
你觉得这个工具吸引你么？你会使用么？
你觉得这个工具会对你的购物体验产生影响么？
你觉得这个工具会让你整个购物过程变得方便么？
     你觉得这个工具对于找到合适的尺码有帮助么？
     你觉得这个工具和便捷的退货政策比起来，哪个更吸引你？"
6d31d116-fb96-47a2-8c8d-0898220a1db7,"Please upload a picture of a pair of designer shoes you purchased in the past 12 months, from any of the following brands - and note where you purchased the shoes and the approximate purchase price. This must be the actual object, not from Google Images or a shopping website. Qualifying brands: Balenciaga, Celine, Chanel, Chloe, Dior, Louboutin, Fendi, Ferragamo, Gianvito Rossi, Armani, Giuseppe Zanotti, Givenchy, Gucci, Hermes, Jimmy Choo, Lanvin, Louis Vuitton, Manolo Blahnik, Pierre Hardy, Prada Rene Caovilla, Sergio Rossi, Valentino, Saint Laurent"
6d374915-e34a-49b8-a157-7077173e2772,"Now, time to take us shopping with you as you browse! Be prepared to take LOTS of pictures of this process as you enter the store (aim for 10), as we want to see everything through your experience! Please include:

1. Where are you right now? Who are you with? How do you feel? 
2. Alright, now where do you start? 
3. Where does this lead you? What tools, tips, tricks and cues do you find helpful (or not helpful) along the way? How do you navigate?
4. What gets your attention? (Take pictures)
5. What signage in-store is helpful along the way? (Take pictures)
6. What (if anything) are you enjoying?
7. What (if anything) is frustrating?
8. Are you tempted to get anything for yourself along the way? Anything for anyone else on your list? Who and why? What prompted this?
9. Are you planning on visiting any other stores today? Which ones? Why?"
6d3815af-e71a-4ee2-bc4a-45365c58e904,"In an ideal world how would you gain access to celebrities themselves, and celebrity news coverage?"
6d385470-d74f-46be-953a-f63f9f35c32a,"When I mention the Google brand, what immediately comes to mind? Please upload a photo, screenshot, or emoji and tell me why you chose it. What does the Google brand mean to you and how do you feel about it? How does this compare to the way you feel about your favorite brands? "
6d3af561-cd4e-415e-98cc-3ebca17903f9,<p>What role do snacks play in your day? What do you eat or drink to tide you over between meals? Show me pictures!</p>
6d4a9942-2a12-406d-8cb7-bdeb18b4c1d4,"Please upload the emoji and/or any relevant screenshots you would choose to represent the CONVENIENCE of what is offered through campus dining and answer the following: How convenient is campus dining? Think about accessibility, hours of operation, wait times/lines, use of technology to facilitate efficiency. What is strong? What could be improved?"
6d4b3f0d-fdaa-4bb8-9c01-fb2fca833a35,PERSONALIZATION is generally important to people when it comes to food and drinks. Is that something you anticipate will be important to you when you return to the office?   What does personalization mean to you now?
6d72ae51-19b2-4c0b-ba14-cb10e7051dd1,<p>How did you feel in the midst of this experience? What was the most exciting part?</p>
6d7d81b1-6f97-411d-9387-b8a03fa5d150,<p>question 1 t2</p>
6d85834f-dcb8-4b40-b9a8-19aa15d1045f,"<p>Now, thinking about those logon options, please choose ONLY ONE and in the text box tell me why it feels most secure.</p>"
6d8edc81-f29d-4340-9306-d2887c3cc923,"<p>W jakich zajęciach, które pomogą Ci w autorozwoju, w odkryciu samego siebie i nauce, bierzesz udział obecnie lub planujesz brać udział w przyszłości?</p>"
6d994e8e-d6bb-4a4a-be7c-06645d8a0d0e,"What is most important to you when it comes to the food choices you make? Convenience? Health? Quality of the food? Ability to personalize it? Why? Has this changed at all since Covid-19 – i.e., are there other criteria that are now more important? Please give an example or two."
6dab9ac7-4af7-4a2c-9829-b8a1170a6e16,"¿Qué es lo que quiere ver de sus marcas favoritas en los próximos meses? Esto puede ser algo que quiera escuchar de ellos, productos, experiencias, absolutamente cualquier cosa."
6dcbcdc0-1d71-49f5-8a95-bf30205cbc7a,<p>How did your experience at lululemon compare to this store? Which shopping experience did you prefer and why?</p>
6dcc70c2-f537-438c-965c-44a445767716,<p>Please look at the attached files for design direction QM. What is your first reaction this design option? How does it make you feel? What images and associations come to mind? Which of the following statements best sums up your reaction to design direction QM? (Please just choose one.) Why did you choose that response?</p>
6dd0cf34-7e2a-47d7-97c0-23eee78b524e,"如果你更喜欢在线上购买lululemon:

你觉得在线上购买他们家产品有任何不好的地方么？会因为品类不同而产生变化么？"
6dd76b76-6e00-4c01-8c76-8063118f14bc,What is most important for fast food restaurants to get right for lunch meals? What about dinner meals? What would motivate you to visit more?
6de262d8-51df-4b97-8105-55c22345cd53,"Wie wahrscheinlich ist es, dass Du bei lululemon einkaufen würdest, wenn dieses Sortiment verfügbar ist? Warum empfindest Du so? Bitte verwende hier eine beschreibende Sprache und füge ein Emoji hinzu, das Dein Gefühl dazu ausdrückt."
6de72dbf-8f25-4c15-84bb-a16bc12827fe,您是否会考虑去美国和欧洲旅游？如果是，您会去哪里，打算什么时候去，以及为什么？如果没有，为什么？ 在这趟旅行种，您是会侧重购物，美食，探望亲友，还是其他？您想要去做些什么呢？会有什么顾虑吗？
6de850ab-d7d0-42f9-a779-de6f225e2dfe,"On a scale of 1-10, where 1 is Extremely Negative, and 10 is Extremely Positive, how do you feel about this statement? Why? What thoughts, feelings and reactions come immediately to mind? Include an emoji that represents your feeling. Does this “fit” with the lululemon brand? Why or why not?"
6dfbbe3b-71f9-4239-8d55-f3dc6a13faa7,What are the positives about this specific location? Take pictures of any aspect that appeals to you – we would love your answers and images on this to be as detailed as possible!
6dfdf50b-4a49-4cfc-8854-20f17f97ad73,Where do you go on your phone to download apps & games? How often do you visit the app store on your phone? When and why do you visit it?
6dff78bf-304b-401d-9413-ba72b0ee6a21,"While you’re in your collection, pull out the three luxury bags that most excite you. Take a picture of each one, describe who makes it, the name of the style and the details  you love about it!"
6e00ad02-9e33-4612-8260-eee7408a2df4,"Thanks for uploading your selfie! Before we get started, we’d like to learn a little about you! Take a moment to introduce yourself. What are a few interests and passions that are important to you, and why? Which three adjectives would you use to describe yourself and why? Please upload a few images from your photo gallery that illustrate who you are.	"
6e014192-92a1-42c0-8d15-d33c23f038fd,"<p>What is the most challenging part about working at your company? If your company has multiple locations, what is your perception about the particular challenges about your location (if any)?</p>"
6e0d4c99-b06b-4349-8131-253b71d58e96,How would you describe The Fever to a friend?
6e1eb245-af61-4a03-ac81-5c58ce8648ea,"If you prefer to shop lululemon ONLINE: 

Was the online experience helpful to you in determining size and fit? Did you feel comfortable with seeking out information to help you address those questions? Why or why not?"
6e1f5a13-c817-4c54-9f97-2b90309aa8c0,Google search “Crispers Flavours” on your phone. Are you familiar with all these flavour choices? Which would you want to eat right now? Why?
6e3eff72-d91d-4621-a328-9798fc4d2b7d,"Take a look around your home. What smart technology (e.g. Alexa, Ring, Nest, thermostat, lights, TV, speakers, appliances, etc.), if any, do you currently have? If you have some smart technology in your home, please take a photo of it and upload it. Tell us about what you have and why you chose that specific thing? If you don’t currently have any smart technology in your house, is there a specific piece of smart technology you’d like to have? If so, tell us about it. What is it and why do you want it?"
6e5645f5-a647-4342-88f0-35f96bfce0fd,"I'd like to get a sense of the daily rhythm of your life during this period of ""sheltering at home"", whatever that means in your city. Please take a few pictures around your home - indoors or outdoors - that bring this to life. It can be descriptive or conceptual. These images can capture a mood or a feeling or an activity. No right or wrong way to answer this - just give us some detail!"
6e5e8ca0-9b22-4c8c-b595-79e8201b2acd,What is your absolute favorite food option that is offered on campus? Please upload a screenshot of this. What do you like about it?
6e6cc1ce-f97a-438f-93ca-03a7deab5d97,"Take pictures of any branded franchises that exist on your campus today (i.e., coffee shops, fast food etc.) and tell me if you ever frequent them, and why or why not. Are you satisfied with the branded franchises you have now or are there others you’d be delighted to see?	"
